因子1,因子2,因子3,因子4,因子5
-1.0944910544822497,-0.5451751750499134,0.02440157533012308,0.5797835122111288,0.3347880773377982
-1.1059602346435522,-0.6281051948915031,0.0987470805275202,0.5478133615013133,0.3344028451881058
-1.107226609622837,-0.6298104767426341,0.10163980135105978,0.5488263415333469,0.3471947746473305
-1.1081159274025933,-0.6233038364446221,0.09429450016145823,0.569889929995067,0.35857049705019434
-1.0994817338855758,-0.5395711696007691,0.024643751393454857,0.5779468253684946,0.3647995839608773
-1.1192864421710493,-0.700371582785198,0.17319051379862768,0.48762280915537287,0.36710662692596197
-1.1064387820438235,-0.5778011188665945,0.06115640548126645,0.5580834755404585,0.35983224550577897
-1.1155212560777847,-0.6528428201623532,0.14579697015214518,0.5308986478724961,0.35860776777597714
-1.1042062862336819,-0.5623050292619574,0.15267631626653483,0.6042895049257822,0.3245069306578392
-1.1028114906317494,-0.5653977692673994,0.27594835901935294,0.6508996099264898,0.291822616144112
-1.1084800134139279,-0.6210159691243344,0.35810082184574055,0.6464558040592028,0.260338690766788
-1.114556567107265,-0.7045538951699636,0.5699122022940047,0.6636738753371633,0.2196034101444052
-1.0948203107854828,-0.5430967120387481,0.4868898724137002,0.7054161854875003,0.19915027799189025
-1.096910394559679,-0.5629013288445769,0.46108254266352056,0.6973355469881484,0.16738133242284858
-1.0721425011723198,-0.36827381521479896,0.3183318925507373,0.7471425558400868,0.13854923476698705
-1.0608131390402342,-0.29228577564263175,0.26010395134929254,0.7063638934921481,0.1452858097564499
-1.0402600344453352,-0.15352259481155328,0.235222997179496,0.42906696656926147,0.20793716870221476
-1.0375342451645992,-0.1529142899983791,0.21377082446002968,0.16251932217293272,0.23108196397851008
-1.0311890732895095,-0.11598949825916208,0.07063458881547714,0.13462943305693137,0.214096747054927
-1.0134203717613497,-0.00420823859627826,0.016692328525337558,0.11833118469712511,0.2113724345929806
-1.029426146651979,-0.15695447373298105,0.022130864621998488,-0.0192627257613861,0.17964781811485855
-1.0454572387636822,-0.3021130582101413,-0.03450713897874851,-0.10683993325643906,0.17517997776829394
-1.0569504774071719,-0.42498295776509093,0.022519569086149067,-0.019147227537996733,0.17214707233183293
-1.037360736886867,-0.27370051117376604,-0.16039772243367575,0.18600199792988112,0.16643041300647873
-1.0821314161552353,-0.6830146806079491,0.18180593387105523,0.17020484577395908,0.2013143845686675
-1.0825128925766854,-0.6992417971705459,0.16800065458373034,0.3485273717685815,0.1786917414655854
-1.0714652714627908,-0.6139759566267875,0.05760540688149849,0.6122481338036809,0.1392632213498713
-1.0799651130666483,-0.6942026908809835,0.12052196121773733,0.6319052319080218,0.14917664452201518
-1.0903169460612472,-0.7869362454847448,0.20326727816991852,0.6010978956371383,0.009034306919501705
-1.0917150348249294,-0.8180054479452609,0.2309098040450767,0.6111139932266169,0.16824661567960983
-1.0860792659065917,-0.7803744035536653,0.19212018286291627,0.6581513198367434,0.1528211999342759
-1.0667625820383793,-0.6180424300099391,0.04285085405866294,0.7352907001365192,0.12559643970684206
-1.0724954707345917,-0.6680943393811288,0.0895370526612153,0.7017053900059432,0.004065774465049915
-1.0597599359538328,-0.5629629250184157,-0.0016701401519000755,0.6954528138941782,0.035543322530796534
-1.0890326407086932,-0.8378278763400009,0.24244894535960163,0.6378264123284266,0.15088606573453772
-1.0517753330407722,-0.5122208184251441,-0.06277256087105931,0.8364908092815828,0.12641842504281336
-1.0617204196382555,-0.6009898262687768,0.020295184183097236,0.7821715247895829,0.14059915492684522
-1.0703275225222408,-0.6702137661524985,0.08578125240325293,0.7266599522242297,0.050602860592739954
-1.0847398972764606,-0.8025506455998614,0.20104477164936074,0.6956854297998327,0.15630238845864475
-1.0804368198670218,-0.7603050290806215,0.1640243038328118,0.7045302328760488,0.15112001539350486
-1.085319247510017,-0.8039600197822995,0.2085764228554764,0.6668169052431477,0.17906740682335928
-1.0793816320087921,-0.744158895255002,0.15524389296744348,0.6869202570647863,0.18122789920626803
-1.096061360865534,-0.881583926337115,0.2815910341482388,0.5898035192435925,0.19551459194994278
-1.1055421656663806,-0.9550257055054234,0.35349516304646794,0.543020376425425,0.2038096370056272
-1.0969775331443468,-0.8700264886867781,0.2798401226682997,0.5532415909504581,0.21997962528143444
-1.1032631508231505,-0.9185738059614811,0.32553173933971574,0.5373848141624287,0.21973708763609254
-1.101799772363601,-0.8885258886398636,0.3009161659653233,0.5242851784099197,0.09713863898934769
-1.1034794708923161,-0.9029588358002054,0.3103865028935422,0.5616716381872019,0.20666214415250805
-1.0931255054287876,-0.8001283284412303,0.22752590165968417,0.5555003869621181,0.20139612453703853
-1.0888487900605284,-0.7471791388332277,0.17459197835075324,0.5950503939397332,0.19673759514151332
-1.0816356603658461,-0.6717217825806134,0.10878282060539395,0.6282915323778726,0.21330517936539833
-1.0758507872580636,-0.6073439920140852,0.045392044953311915,0.6741789363188513,0.19971637143926796
-1.0908668899482876,-0.7267013362232662,0.15584855930743408,0.6276975362673901,0.22026253885673797
-1.091646986066495,-0.7217245953035577,0.15752286955816386,0.602210302316851,0.23960866959131058
-1.0932078187804606,-0.7196994942807614,0.1540290461405036,0.6257221666309447,0.22545453915455382
-1.0898684463891657,-0.6826250549523775,0.14675889104149373,0.5910693459801051,0.25398726831519625
-1.0946289459479535,-0.7346621423815082,0.3391953734047643,0.5542782264836902,0.22338817329445784
-1.085507448734889,-0.6606040831070125,0.3374225804274561,0.6207472245302366,0.15795809563161997
-1.065081552776722,-0.4921410753198773,0.27060626568180424,0.6992556070600485,0.13109384808446967
