年,月,日,时,分,秒,近地面空气温度,冠层上方空气温度,近地面空气湿度,冠层上方空气湿度,近地面风速,冠层上方风速,风向,大气压,光合有效辐射,向下的短波辐射,向上的短波辐射,向下的长波辐射,向上的长波辐射,净辐射,一层土壤温度,二层土壤温度,一层土壤体积含水量,二层土壤体积含水量,三层土壤体积含水量,降水量
2015,3,8,16,30,0,-12.6,-13.98,31.78,31.99,5.006,5.259,333.2,92.5,606.2,283.7,126.5,296.5,262.4,191.3,-10.01042,-10.09563,0.089 ,0.106 ,0.066 ,0
2015,3,8,17,0,0,-12.99,-14.34,32.84,32.97,4.738,4.857,335,92.5,427.2,185.1,126.2,290.1,259.7,89.4,-9.936685,-10.04126,0.089 ,0.106 ,0.066 ,0
2015,3,8,17,30,0,-13.69,-14.96,34.41,34.5,5.1,5.302,334.6,92.6,256.8,98.9,120.2,279.9,255.7,2.809,-9.879822,-9.99259,0.089 ,0.106 ,0.066 ,0
2015,3,8,18,0,0,-14.44,-15.64,36.53,36.42,4.714,4.852,337,92.6,92.3,32.8,117.7,263.5,250.5,-71.85,-9.834258,-9.946779,0.089 ,0.106 ,0.066 ,0
2015,3,8,18,30,0,-15.54,-16.72,40.41,40.4,4.815,5.152,338.6,92.7,12.72,3.629,110.1,247.4,243.2,-102.3,-9.801248,-9.906994,0.089 ,0.106 ,0.066 ,0
2015,3,8,19,0,0,-16.59,-17.69,44.21,44.26,4.291,4.694,333.4,92.8,0.474,0,107,242.8,238.6,-102.8,-9.782794,-9.878119,0.089 ,0.106 ,0.066 ,0
2015,3,8,19,30,0,-17.32,-18.41,46.28,46.28,4.788,5.248,327.9,92.8,0.022,0,101.8,240,235.8,-97.6,-9.772924,-9.85329,0.089 ,0.106 ,0.066 ,0
2015,3,8,20,0,0,-18.09,-19.14,48.28,48.26,2.636,2.942,331.9,92.8,0.059,0,101.7,236.4,232.1,-97.5,-9.772931,-9.832211,0.089 ,0.106 ,0.066 ,0
2015,3,8,20,30,0,-18.42,-19.57,49.04,48.88,2.826,3.058,318.4,92.8,0.045,0,101.7,234.3,230.1,-97.5,-9.78651,-9.822598,0.089 ,0.106 ,0.066 ,0
2015,3,8,21,0,0,-18.74,-19.99,49.98,49.51,2.392,2.656,320.5,92.9,0.123,0,101.7,233,228.7,-97.5,-9.808916,-9.821849,0.089 ,0.106 ,0.066 ,0
2015,3,8,21,30,0,-19,-20.24,50.6,49.78,3.021,3.289,322.2,92.9,0.105,0,101.7,231.6,227.4,-97.5,-9.838536,-9.823825,0.089 ,0.106 ,0.066 ,0
2015,3,8,22,0,0,-19.23,-20.46,50.85,50.11,2.948,3.295,323.9,92.9,0.077,0,101.6,231.3,227,-97.4,-9.87667,-9.833235,0.089 ,0.106 ,0.066 ,0
2015,3,8,22,30,0,-19.5,-20.72,52.37,51.61,2.281,2.537,320,92.9,0.099,0,96.7,230.3,226.1,-92.4,-9.924615,-9.851693,0.089 ,0.106 ,0.066 ,0
2015,3,8,23,0,0,-20.34,-20.93,53.74,53.36,1.728,1.95,323.1,92.9,0.075,0,93.2,228.3,224.1,-89,-9.977324,-9.874823,0.089 ,0.106 ,0.066 ,0
2015,3,8,23,30,0,-20.26,-21.05,55.66,54.98,1.695,1.872,325.9,93,0.079,0,93.2,227.8,223.6,-89,-10.03533,-9.90319,0.089 ,0.106 ,0.066 ,0
2015,3,8,24,0,0,-20.41,-21.22,57.88,56.83,1.441,1.596,325,92.9,0.106,0,93.2,227.1,222.9,-89,-10.09934,-9.934462,0.089 ,0.106 ,0.066 ,0
2015,3,9,0,30,0,-21.9,-21.76,62.7,58.93,0.628,0.559,324,93,0.061,0,86.1,222.6,218.4,-81.9,-10.17291,-9.973132,0.089 ,0.106 ,0.066 ,0
2015,3,9,1,0,0,-22.47,-22.33,63.49,61.49,1.061,0.985,345.9,92.9,0.115,0,84.8,220.2,216,-80.5,-10.24683,-10.01762,0.089 ,0.106 ,0.066 ,0
2015,3,9,1,30,0,-21.72,-21.62,60.75,59.72,2.012,2.016,307.8,92.9,0.059,0,84.6,224.3,220.2,-80.6,-10.33023,-10.06813,0.089 ,0.106 ,0.066 ,0
2015,3,9,2,0,0,-23.14,-22.32,65.75,62.64,1.528,1.883,290.8,93,0.045,0,84.8,222,219.8,-82.6,-10.41503,-10.11975,0.089 ,0.106 ,0.066 ,0
2015,3,9,2,30,0,-23.48,-23.1,67.4,66.07,1.681,2.11,297.8,93,0.002,0,84.4,218.1,217.6,-84,-10.49918,-10.17523,0.089 ,0.106 ,0.066 ,0
2015,3,9,3,0,0,-23.9,-23.36,69.22,68.11,1.367,1.798,298,93,0.083,0,82.9,218.5,215.7,-80.1,-10.58706,-10.23342,0.089 ,0.106 ,0.066 ,0
2015,3,9,3,30,0,-23.95,-23.15,70.36,68.34,1.103,1.434,334.1,93,0.116,0,81.8,219.3,215,-77.59,-10.67693,-10.29568,0.089 ,0.106 ,0.066 ,0
2015,3,9,4,0,0,-23.92,-23.34,71.1,69.24,1.632,2.088,302.1,92.9,0.071,0,81.7,218.6,214.5,-77.59,-10.77195,-10.36075,0.089 ,0.106 ,0.066 ,0
2015,3,9,4,30,0,-23.77,-23.23,71.37,69.21,1.768,2.297,298.1,93,0.059,0,84.8,219.1,216.6,-82.3,-10.86523,-10.42796,0.089 ,0.106 ,0.066 ,0
2015,3,9,5,0,0,-23.56,-23.06,70.66,69.19,1.67,1.999,283.5,93,0.024,0,84.8,220.7,216.7,-80.8,-10.9558,-10.49495,0.089 ,0.106 ,0.066 ,0
2015,3,9,5,30,0,-24.75,-23.68,75.27,71.14,1.158,1.472,270.6,93,0.03,0,82.7,217.3,214.4,-79.81,-11.05075,-10.56505,0.089 ,0.106 ,0.066 ,0
2015,3,9,6,0,0,-24.73,-23.33,75.84,69.6,1.332,1.519,241.9,93,0.091,0,84.8,218.4,214.5,-81,-11.14001,-10.63347,0.089 ,0.106 ,0.066 ,0
2015,3,9,6,30,0,-24.81,-23.44,75.06,68.83,1.117,1.272,259.4,93,0.347,0,84.8,217.8,214.7,-81.7,-11.23364,-10.70474,0.089 ,0.106 ,0.066 ,0
2015,3,9,7,0,0,-25.79,-24.4,76.45,71.81,1.279,1.435,221.4,93,4.897,0.947,84.8,214.6,211.4,-80.7,-11.32372,-10.77683,0.089 ,0.106 ,0.066 ,0
2015,3,9,7,30,0,-25.08,-23.99,75.33,69.46,1.055,1.603,244.3,93,42.59,51.66,88.7,225.3,213.3,-25.08,-11.4175,-10.84841,0.089 ,0.106 ,0.066 ,0
2015,3,9,8,0,0,-24.34,-22.93,68.76,62.83,1.542,1.99,280.2,93,150.6,159.8,98.8,247.1,222.6,85.6,-11.51009,-10.92134,0.089 ,0.106 ,0.066 ,0
2015,3,9,8,30,0,-23.31,-22.52,62.49,60.16,1.726,2.251,290.9,93,313.2,264.3,101.8,258.3,227.9,193,-11.60064,-10.99335,0.089 ,0.106 ,0.066 ,0
2015,3,9,9,0,0,-23.18,-22.43,61.52,58.67,2.602,2.922,264.1,93,473.8,365,101.9,267.6,230.1,300.6,-11.68875,-11.07052,0.089 ,0.106 ,0.066 ,0
2015,3,9,9,30,0,-19.97,-20.45,51.69,52.02,3.022,3.359,275.3,93,623.3,457.2,109.5,285.6,236.9,396.4,-11.76023,-11.13844,0.089 ,0.106 ,0.066 ,0
2015,3,9,10,0,0,-18.34,-18.92,45.81,46.83,3.367,3.564,278.9,93,786.1,538.3,112.4,304.3,243.8,486.3,-11.81822,-11.20213,0.089 ,0.106 ,0.066 ,0
2015,3,9,10,30,0,-17.36,-17.96,43.14,44.38,3.902,4.106,288,92.9,924,607.7,114.6,318.7,247,564.8,-11.8604,-11.25878,0.089 ,0.106 ,0.066 ,0
2015,3,9,11,0,0,-16.18,-16.88,40.88,42.12,3.29,3.5,297.3,92.9,1044,660.8,118.6,332.3,252.2,622.3,-11.88432,-11.30543,0.089 ,0.106 ,0.066 ,0
2015,3,9,11,30,0,-14.66,-15.7,38.62,39.49,3.4,3.606,286.3,92.9,1137,697.7,118.6,343.5,257.4,665.2,-11.89781,-11.34318,0.089 ,0.106 ,0.066 ,0
2015,3,9,12,0,0,-14.45,-15.22,36.58,37.55,3.904,4.055,310.6,92.9,1208,725.2,118.6,350.4,260.2,696.8,-11.89521,-11.36715,0.089 ,0.106 ,0.066 ,0
2015,3,9,12,30,0,-13.96,-14.57,33.43,34.62,4.293,4.423,302.2,92.8,1253,735,118.6,352.4,263.3,705.5,-11.86994,-11.39169,0.089 ,0.106 ,0.066 ,0
2015,3,9,13,0,0,-13.53,-14.14,29.2,30.32,4.239,4.366,323.2,92.8,1269,728,120.8,354.3,265.3,696.3,-11.81547,-11.39207,0.089 ,0.106 ,0.066 ,0
2015,3,9,13,30,0,-12.58,-13.26,25.87,26.77,3.912,4.005,311.9,92.8,1257,706.1,125.7,354,267.3,667.1,-11.7378,-11.38072,0.089 ,0.106 ,0.066 ,0
2015,3,9,14,0,0,-12.51,-13.17,24.25,24.89,4.981,5.225,315.4,92.8,1218,669.7,126.9,347.9,267.4,623.4,-11.64649,-11.35549,0.089 ,0.106 ,0.066 ,0
2015,3,9,14,30,0,-11.77,-12.56,24.35,25.02,4.55,4.692,309.9,92.7,1149,614.3,127,341.6,268.2,560.6,-11.53747,-11.31218,0.089 ,0.106 ,0.066 ,0
2015,3,9,15,0,0,-11.48,-12.31,24.85,25.4,4.284,4.42,310.8,92.7,1055,548.9,128.1,331.8,269,483.7,-11.42451,-11.26343,0.089 ,0.106 ,0.066 ,0
2015,3,9,15,30,0,-10.58,-11.85,24.77,24.66,3.975,4.08,315.8,92.7,934,469.8,129.4,321.9,271.4,390.9,-11.3094,-11.20433,0.089 ,0.106 ,0.066 ,0
2015,3,9,16,0,0,-10.23,-11.43,25.7,25.86,3.907,4.145,304.9,92.7,788.1,380.7,130.8,314.1,274.2,289.8,-11.18956,-11.13598,0.089 ,0.106 ,0.066 ,0
2015,3,9,16,30,0,-10.2,-11.34,26.52,26.75,3.662,3.976,300.3,92.7,628.9,289,130.3,306.7,272.3,193.2,-11.07801,-11.06814,0.089 ,0.106 ,0.066 ,0
2015,3,9,17,0,0,-10.4,-11.56,26.37,26.58,4.066,4.346,297.1,92.7,454.1,193.4,130,301.4,270.4,94.4,-10.97527,-10.9966,0.089 ,0.106 ,0.066 ,0
2015,3,9,17,30,0,-10.58,-11.67,26.11,26.13,3.566,3.829,307.9,92.7,274.8,102.8,127.8,292.9,268.3,-0.325,-10.88826,-10.93345,0.089 ,0.106 ,0.066 ,0
2015,3,9,18,0,0,-10.92,-11.95,25.89,25.63,3.184,3.426,302.4,92.7,103.9,34.73,126.3,279.5,265.1,-77.14,-10.80952,-10.86921,0.089 ,0.106 ,0.066 ,0
2015,3,9,18,30,0,-11.57,-12.58,26.82,26.6,3.51,3.828,306.7,92.8,15.15,3.91,118.6,262.9,258.7,-110.5,-10.74853,-10.81081,0.089 ,0.106 ,0.066 ,0
2015,3,9,19,0,0,-12.16,-13.05,28.23,27.86,3.297,3.562,305.6,92.8,0.465,0,115.2,260.1,255.9,-111,-10.69884,-10.7591,0.089 ,0.106 ,0.066 ,0
2015,3,9,19,30,0,-12.89,-13.5,30.25,29.35,1.236,1.404,316.3,92.8,0.063,0,110.1,256.1,251.9,-105.9,-10.66619,-10.71546,0.089 ,0.106 ,0.066 ,0
2015,3,9,20,0,0,-13.12,-13.95,31.38,31.11,1.468,1.659,294.3,92.8,0.018,0,110.1,252.9,248.7,-105.9,-10.64652,-10.68204,0.089 ,0.106 ,0.066 ,0
2015,3,9,20,30,0,-13.51,-14.45,33.88,33.67,1.984,2.194,295.8,92.8,0.087,0,110.1,252.9,248.7,-105.9,-10.64021,-10.65407,0.089 ,0.106 ,0.066 ,0
2015,3,9,21,0,0,-15.83,-14.89,39.68,36.04,1.191,1.72,305.1,92.8,0.045,0,106.2,250.9,246.7,-102,-10.64927,-10.63638,0.089 ,0.106 ,0.066 ,0
2015,3,9,21,30,0,-16.89,-15.97,43.69,38.63,1.08,1.09,125.9,92.8,0.111,0,101.6,245.2,241,-97.4,-10.66947,-10.63028,0.089 ,0.106 ,0.066 ,0
2015,3,9,22,0,0,-16.26,-15.67,42.34,38.76,0.822,0.811,290.9,92.8,0.059,0,99.9,243.3,239.1,-95.7,-10.69777,-10.62737,0.089 ,0.106 ,0.066 ,0
2015,3,9,22,30,0,-18.02,-17.48,47.5,43.22,0.72,0.76,91.2,92.8,0.056,0,93.2,239,234.7,-89,-10.73676,-10.63659,0.089 ,0.106 ,0.066 ,0
2015,3,9,23,0,0,-17.71,-18.02,47.4,45.18,0.874,1.061,129.6,92.8,0.083,0,93.2,235.4,231.2,-89,-10.78255,-10.65003,0.089 ,0.106 ,0.066 ,0
2015,3,9,23,30,0,-19.65,-19.06,52.44,48.93,0.748,0.708,53.48,92.8,0.098,0,88.7,233.3,229.1,-84.5,-10.83777,-10.67205,0.089 ,0.106 ,0.066 ,0
2015,3,9,24,0,0,-20.38,-19.53,54.46,50.93,0.953,0.818,70.81,92.8,0.101,0,70.35,231.3,227,-66.12,-10.89798,-10.69799,0.089 ,0.106 ,0.066 ,0
2015,3,10,0,30,0,-20.23,-19.97,55.29,55.54,0.944,0.849,61.05,92.7,0.053,0,68.03,231.2,227,-63.79,-10.9615,-10.73223,0.089 ,0.106 ,0.066 ,0
2015,3,10,1,0,0,-20.47,-19.85,57.25,59.46,0.684,0.578,312.7,92.7,0.006,0,58.41,230.5,226.2,-54.17,-11.02481,-10.7685,0.089 ,0.106 ,0.066 ,0
2015,3,10,1,30,0,-21.07,-20.13,58.92,60.38,0.776,0.544,353.8,92.7,0.014,0,51.86,228.5,224.2,-47.63,-11.08889,-10.80978,0.089 ,0.106 ,0.066 ,0
2015,3,10,2,0,0,-21.14,-20.29,60.68,63.25,0.748,0.613,18.93,92.7,0.01,0,52.36,228.3,224.1,-48.13,-11.14318,-10.84557,0.089 ,0.106 ,0.066 ,0
2015,3,10,2,30,0,-21.12,-20.72,61.64,63.21,0.818,0.745,19.7,92.7,0.01,0,59.3,227.9,224.1,-55.42,-11.19793,-10.88487,0.089 ,0.106 ,0.066 ,0
2015,3,10,3,0,0,-21.02,-20.78,65.75,66.56,1.29,1.178,9.94,92.7,0.014,0,57.58,228.3,224.1,-53.36,-11.24922,-10.92289,0.089 ,0.106 ,0.066 ,0
2015,3,10,3,30,0,-21.3,-21.05,65.73,66.72,0.755,0.657,344.3,92.6,0.071,0,51.72,227,222.9,-47.66,-11.30273,-10.96299,0.089 ,0.106 ,0.066 ,0
2015,3,10,4,0,0,-22.05,-21.51,68.61,66.44,0.811,0.876,340.5,92.6,0.067,0,55.79,225,222.2,-52.97,-11.35033,-11.00204,0.089 ,0.106 ,0.066 ,0
2015,3,10,4,30,0,-21.76,-21.55,70.23,67.21,1.025,0.782,13.81,92.6,0.034,0,59.35,224.6,220.5,-55.24,-11.39493,-11.03932,0.089 ,0.106 ,0.066 ,0
2015,3,10,5,0,0,-21.42,-21.44,71.36,69.57,0.844,0.871,18.18,92.6,0.077,0,59.35,224.7,221.2,-55.86,-11.4402,-11.07505,0.089 ,0.106 ,0.066 ,0
2015,3,10,5,30,0,-21.82,-21.57,72.7,70.33,0.912,0.906,313.1,92.6,0.014,0,61.96,224.8,220.7,-57.89,-11.48634,-11.1124,0.089 ,0.106 ,0.066 ,0
2015,3,10,6,0,0,-22.66,-21.79,75.25,71.03,1.14,0.8,332.8,92.6,0.032,0,72.81,222.8,219,-68.94,-11.53144,-11.14893,0.089 ,0.106 ,0.066 ,0
2015,3,10,6,30,0,-22.41,-22.19,75.22,73.62,0.946,0.864,346.8,92.6,0.309,0,76.31,221.8,217.6,-72.16,-11.58056,-11.18663,0.089 ,0.106 ,0.066 ,0
2015,3,10,7,0,0,-23.69,-22.36,77.65,73.49,1.073,0.905,106.6,92.6,6.482,2.742,76.64,221.3,217,-69.66,-11.63227,-11.22602,0.089 ,0.106 ,0.066 ,0
2015,3,10,7,30,0,-23.41,-22.39,76.56,73.17,0.613,0.548,8.39,92.6,53.18,61.53,80.1,230.6,218,-5.95,-11.68597,-11.2664,0.089 ,0.106 ,0.066 ,0
2015,3,10,8,0,0,-22.87,-22.36,72.67,73.03,0.57,0.545,20.47,92.7,141.7,131.1,91.1,243.8,224.8,59.02,-11.74287,-11.30826,0.089 ,0.106 ,0.066 ,0
2015,3,10,8,30,0,-21.57,-20.66,65.54,65.73,0.14,0.27,344.5,92.6,328.5,272.1,102.4,265,235.9,198.9,-11.80229,-11.35426,0.089 ,0.106 ,0.066 ,0
2015,3,10,9,0,0,-19.6,-19.96,53.64,57.38,0.589,0.615,328.4,92.6,483.4,360.5,116.9,279.6,248.7,274.4,-11.86338,-11.40193,0.089 ,0.106 ,0.066 ,0
2015,3,10,9,30,0,-17.79,-18.08,50.29,51.66,0.982,0.906,99.7,92.6,626.2,445.1,122,296.9,255.8,364.2,-11.91503,-11.44497,0.089 ,0.106 ,0.066 ,0
2015,3,10,10,0,0,-16.16,-16.33,44.89,45.4,1.354,1.196,124.1,92.6,774.6,520.7,127,315.9,261.7,447.9,-11.95697,-11.48811,0.089 ,0.106 ,0.066 ,0
2015,3,10,10,30,0,-13.78,-14.14,33.53,34.48,2.764,2.825,349.1,92.6,886,579.6,127.6,332.5,267,517.5,-11.98806,-11.52714,0.089 ,0.106 ,0.066 ,0
2015,3,10,11,0,0,-13.66,-14.02,29.88,31.07,4.997,5.219,5.619,92.5,994,636.1,125.2,341.3,263.4,588.7,-12.00276,-11.5579,0.089 ,0.106 ,0.066 ,0
2015,3,10,11,30,0,-13.13,-13.58,28.77,29.76,4.595,4.792,5.026,92.5,1089,677.2,123.7,349.9,264.2,639.2,-12.0037,-11.58131,0.089 ,0.106 ,0.066 ,0
2015,3,10,12,0,0,-12.62,-13.25,26.95,27.71,5.178,5.238,7.69,92.5,1188,715.5,121.2,358.1,266,686.5,-11.98543,-11.59383,0.089 ,0.106 ,0.066 ,0
2015,3,10,12,30,0,-12.53,-13.31,27.24,27.96,5.67,5.86,357,92.5,1217,718,118.9,357.4,267.1,689.3,-11.95177,-11.60013,0.089 ,0.106 ,0.066 ,0
2015,3,10,13,0,0,-12.28,-13.23,29.52,30.29,5.094,5.391,2.547,92.5,1225,707.5,118.6,356.1,267.8,677.2,-11.89565,-11.58963,0.089 ,0.106 ,0.066 ,0
2015,3,10,13,30,0,-11.58,-12.76,30.14,30.58,5.102,5.391,5.244,92.5,1219,687.4,118.6,353.3,269.8,652.4,-11.8262,-11.57126,0.089 ,0.106 ,0.066 ,0
2015,3,10,14,0,0,-11.4,-12.69,30.58,30.79,5.326,5.579,4.54,92.4,1174,648.5,118.6,348,269,608.9,-11.73603,-11.53802,0.089 ,0.106 ,0.066 ,0
2015,3,10,14,30,0,-10.86,-12.21,30.46,30.55,3.998,4.146,4.226,92.4,1090,588.9,123.4,341.1,270.6,536,-11.63828,-11.49942,0.089 ,0.106 ,0.066 ,0
2015,3,10,15,0,0,-10.29,-11.69,29.88,29.93,3.774,3.865,358,92.4,985,520.3,127,332.2,273.6,451.9,-11.52783,-11.44512,0.089 ,0.106 ,0.066 ,0
2015,3,10,15,30,0,-9.79,-11.14,28.97,28.96,4.475,4.668,351.9,92.4,862,445.9,127,323.1,274.4,367.5,-11.41213,-11.3828,0.089 ,0.106 ,0.066 ,0
2015,3,10,16,0,0,-9.8,-11.21,29.67,29.75,4.413,4.618,356.5,92.4,722.2,362.3,127,313.9,274.3,274.8,-11.29821,-11.31632,0.089 ,0.106 ,0.066 ,0
2015,3,10,16,30,0,-9.65,-11.04,29.47,29.63,4.214,4.302,344.3,92.4,588.1,279.7,127,307.7,273.9,186.4,-11.18836,-11.24278,0.089 ,0.106 ,0.066 ,0
2015,3,10,17,0,0,-10.02,-11.36,29.7,29.71,5.449,5.811,331.8,92.4,438.1,194.4,127,301.4,270.9,97.8,-11.09215,-11.17704,0.089 ,0.106 ,0.066 ,0
2015,3,10,17,30,0,-10.38,-11.68,29.95,29.85,5.636,5.95,329.1,92.4,266.1,106.5,123.3,292.4,267.6,7.976,-11.00491,-11.10425,0.089 ,0.106 ,0.066 ,0
2015,3,10,18,0,0,-10.62,-11.86,30.4,30.11,5.436,5.815,334.2,92.5,98.7,37.46,118.9,279.3,264.9,-67.02,-10.93044,-11.03788,0.089 ,0.106 ,0.066 ,0
2015,3,10,18,30,0,-11.03,-12.22,31.68,31.18,4.022,4.388,333.3,92.5,15.48,5.096,110.9,264.3,260,-101.6,-10.86804,-10.98791,0.089 ,0.106 ,0.066 ,0
2015,3,10,19,0,0,-11.33,-12.47,32.14,31.58,3.72,4.055,325.5,92.5,0.579,0,110.1,262.5,258.3,-105.9,-10.82304,-10.93184,0.089 ,0.106 ,0.066 ,0
2015,3,10,19,30,0,-11.72,-12.87,32.46,31.91,3.398,3.696,326.1,92.5,0.012,0,110,260.5,256.3,-105.8,-10.78754,-10.88649,0.089 ,0.106 ,0.066 ,0
2015,3,10,20,0,0,-12.15,-13.26,33.43,32.73,3.313,3.616,332.8,92.5,0,0,106.7,258.7,254.5,-102.5,-10.7669,-10.85229,0.089 ,0.106 ,0.066 ,0
2015,3,10,20,30,0,-12.5,-13.57,34.4,33.58,3.34,3.693,325.9,92.5,0,0,105.2,257.6,253.4,-101,-10.7548,-10.81997,0.089 ,0.106 ,0.066 ,0
2015,3,10,21,0,0,-12.73,-13.81,35.25,34.42,3.128,3.543,328.8,92.5,0.012,0,101.7,256.2,251.9,-97.5,-10.75318,-10.79761,0.089 ,0.106 ,0.066 ,0
2015,3,10,21,30,0,-13.05,-14.15,36.42,35.66,1.736,2.008,347.7,92.5,0.014,0,101.7,254.1,249.9,-97.4,-10.76308,-10.78399,0.089 ,0.106 ,0.066 ,0
2015,3,10,22,0,0,-13.87,-14.6,38.34,36.81,1.717,1.719,161.4,92.5,0.01,0,101.7,250.7,246.4,-97.4,-10.77889,-10.77501,0.089 ,0.106 ,0.066 ,0
2015,3,10,22,30,0,-13.84,-14.68,38.51,37.27,1.548,1.547,227.8,92.5,0.051,0,101.7,249.9,245.7,-97.4,-10.7996,-10.77205,0.089 ,0.106 ,0.066 ,0
2015,3,10,23,0,0,-13.84,-14.68,38.77,37.58,1.693,2.002,313.9,92.5,0.059,0,101.7,250.5,246.3,-97.5,-10.82979,-10.77549,0.089 ,0.106 ,0.066 ,0
2015,3,10,23,30,0,-13.8,-14.7,39.07,38.07,2.268,2.507,325.3,92.4,0.024,0,101.7,251.4,247.2,-97.5,-10.86636,-10.78547,0.089 ,0.106 ,0.066 ,0
2015,3,10,24,0,0,-13.76,-14.8,39.29,38.66,3.281,3.565,326.3,92.4,0.073,0,101.7,252.5,248.2,-97.5,-10.91135,-10.80126,0.089 ,0.106 ,0.066 ,0
2015,3,11,0,30,0,-13.87,-14.89,40.3,39.59,2.857,3.284,321.8,92.4,0.067,0,101.7,252.4,248.2,-97.5,-10.95847,-10.82095,0.089 ,0.106 ,0.066 ,0
2015,3,11,1,0,0,-14.07,-15.12,41.53,40.89,2.516,2.856,328.2,92.4,0.079,0,101.7,250.1,245.9,-97.5,-11.01156,-10.84698,0.089 ,0.106 ,0.066 ,0
2015,3,11,1,30,0,-14.22,-15.28,42.47,41.8,3.239,3.624,321.4,92.4,0.067,0,101.7,250.1,245.8,-97.5,-11.06652,-10.87616,0.089 ,0.106 ,0.066 ,0
2015,3,11,2,0,0,-14.55,-15.6,43.42,42.8,2.939,3.262,316.7,92.3,0.103,0,101.7,249.7,245.5,-97.5,-11.12103,-10.90764,0.089 ,0.106 ,0.066 ,0
2015,3,11,2,30,0,-15.09,-16.06,45.19,44.38,2.25,2.547,314.7,92.3,0.069,0,97.3,247.1,242.9,-93.1,-11.1779,-10.93932,0.089 ,0.106 ,0.066 ,0
2015,3,11,3,0,0,-15.51,-16.54,47.21,46.6,2.211,2.481,316.5,92.3,0.122,0,93.3,245.2,240.9,-89.1,-11.23329,-10.9741,0.089 ,0.106 ,0.066 ,0
2015,3,11,3,30,0,-15.52,-16.56,48.7,48.05,3.858,4.324,315.5,92.2,0.024,0,96.9,246.6,242.3,-92.6,-11.29378,-11.01418,0.089 ,0.106 ,0.066 ,0
2015,3,11,4,0,0,-15.56,-16.61,49.88,49.2,3.762,4.259,314.2,92.2,0.018,0,100.4,246.6,242.4,-96.1,-11.35412,-11.05418,0.089 ,0.106 ,0.066 ,0
2015,3,11,4,30,0,-15.61,-16.72,51.11,50.62,3.168,3.605,317.6,92.2,0.041,0,98.1,246,241.7,-93.9,-11.4124,-11.09442,0.089 ,0.106 ,0.066 ,0
2015,3,11,5,0,0,-16.23,-16.92,53.48,52.11,1.727,2.175,320.7,92.2,0.034,0,93.2,243.3,239,-89,-11.47271,-11.13813,0.089 ,0.106 ,0.066 ,0
2015,3,11,5,30,0,-15.87,-16.66,53.58,52.39,2.608,3.004,322.7,92.2,0.038,0,94,244.5,240.2,-89.8,-11.53185,-11.17975,0.089 ,0.106 ,0.066 ,0
2015,3,11,6,0,0,-16.13,-16.81,54.78,53.22,1.914,2.284,327.4,92.1,0.035,0,94.3,243.6,239.3,-90,-11.59226,-11.22516,0.089 ,0.106 ,0.066 ,0
2015,3,11,6,30,0,-16.4,-17.1,56.1,54.47,1.431,1.822,330.5,92.1,0.329,0,93.2,241.1,236.8,-89,-11.64989,-11.2675,0.089 ,0.106 ,0.066 ,0
2015,3,11,7,0,0,-15.78,-16.75,54.62,53.49,2.53,2.94,321,92.1,7.308,2.67,98.9,243.4,239.2,-92,-11.70712,-11.31135,0.089 ,0.106 ,0.066 ,0
2015,3,11,7,30,0,-15.41,-16.53,53.04,52.41,3.144,3.387,332.5,92.1,55.09,68.3,104.1,257.9,243.1,-21.1,-11.76788,-11.35688,0.089 ,0.106 ,0.066 ,0
2015,3,11,8,0,0,-15.05,-16.35,51.54,51.49,4.87,5.187,334,92.1,166.1,171.5,110.2,274.5,248.1,87.7,-11.8286,-11.40619,0.089 ,0.106 ,0.066 ,0
2015,3,11,8,30,0,-14.69,-16.08,49.96,50.38,5.556,5.881,326.1,92.1,330.2,274.7,110.2,282.8,250.6,196.7,-11.88298,-11.44948,0.089 ,0.106 ,0.066 ,0
2015,3,11,9,0,0,-14.1,-15.5,47.74,48.28,5.008,5.181,322.3,92.1,485.5,367,110.4,293.6,254.3,296,-11.93696,-11.49824,0.089 ,0.106 ,0.066 ,0
2015,3,11,9,30,0,-13.91,-15.36,47.02,47.61,5.838,6.256,321.6,92,641,460.4,110.2,306.3,255.8,400.8,-11.98716,-11.54442,0.089 ,0.106 ,0.066 ,0
2015,3,11,10,0,0,-13.46,-14.89,45.7,46.31,5.489,5.868,322,92,789.9,534.3,110.2,319.9,258.2,485.9,-12.02381,-11.58325,0.089 ,0.106 ,0.066 ,0
2015,3,11,10,30,0,-12.61,-14.11,43.56,44.2,4.811,5.123,325.4,92,919,596.9,112.5,333.1,262.1,555.4,-12.05748,-11.61978,0.089 ,0.106 ,0.066 ,0
2015,3,11,11,0,0,-12.05,-13.52,42,42.51,5.296,5.392,323.7,91.9,1032,649.8,114.3,344.1,264.4,615.2,-12.07433,-11.65049,0.089 ,0.106 ,0.066 ,0
2015,3,11,11,30,0,-11.66,-13.11,41.55,42.13,4.867,5.03,316.3,91.9,1136,693.8,111.9,352.6,267.7,666.7,-12.06473,-11.67056,0.089 ,0.106 ,0.066 ,0
2015,3,11,12,0,0,-11.58,-13.1,41.49,42.1,6.803,6.985,328.6,91.8,1212,721.5,110.2,358.3,269.3,700.3,-12.03305,-11.67935,0.089 ,0.106 ,0.066 ,0
2015,3,11,12,30,0,-10.64,-12.15,39.41,40.02,4.086,4.235,317.3,91.8,1255,727.4,110.4,362.6,273.5,706.1,-11.98168,-11.67917,0.089 ,0.106 ,0.066 ,0
